order id,return date,return reason,days to return
ORD00008261,,,
ORD00008262,,,
ORD00008263,18-02-2023,Not as described,24
ORD00008264,,,
ORD00008265,19-02-2024,Not as described,10
ORD00008266,,,
ORD00008267,,,
ORD00008268,,,
ORD00008269,,,
ORD00008270,,,
ORD00008271,22-03-2024,Defective,29
ORD00008272,30-08-2023,Defective,16
ORD00008273,,,
ORD00008274,,,
ORD00008275,,,
ORD00008276,06-12-2023,Not as described,29
ORD00008277,01-07-2024,Changed mind,7
ORD00008278,16-07-2023,Changed mind,7
ORD00008279,13-05-2024,Defective,23
ORD00008280,,,
ORD00008281,02-02-2023,Changed mind,30
ORD00008282,19-10-2024,Defective,24
ORD00008283,24-03-2023,Wrong item,22
ORD00008284,,,
ORD00008285,29-07-2024,Defective,10
ORD00008286,,,
ORD00008287,26-09-2024,Wrong item,14
ORD00008288,,,
ORD00008289,24-01-2024,Wrong item,7
ORD00008290,07-09-2023,Wrong item,0
ORD00008291,10-11-2024,Changed mind,29
ORD00008292,,,
ORD00008293,10-08-2023,Changed mind,18
ORD00008294,21-03-2024,Changed mind,25
ORD00008295,,,
ORD00008296,,,
ORD00008297,,,
ORD00008298,22-12-2024,Changed mind,9
ORD00008299,13-08-2024,Wrong item,9
ORD00008300,12-12-2024,Defective,4
ORD00008301,,,
ORD00008302,,,
ORD00008303,26-05-2024,Not as described,16
ORD00008304,29-06-2023,Not as described,9
ORD00008305,,,
ORD00008306,01-08-2023,Not as described,7
ORD00008307,,,
ORD00008308,,,
ORD00008309,14-03-2024,Defective,21
ORD00008310,09-11-2023,Wrong item,17
ORD00008311,12-12-2024,Wrong item,2
ORD00008312,10-11-2023,Defective,0
ORD00008313,19-01-2023,Wrong item,17
ORD00008314,,,
ORD00008315,,,
ORD00008316,27-03-2023,Changed mind,24
ORD00008317,01-09-2023,Defective,0
ORD00008318,07-04-2024,Wrong item,3
ORD00008319,06-01-2025,Not as described,22
ORD00008320,16-11-2023,Wrong item,13
ORD00008321,,,
ORD00008322,,,
ORD00008323,,,
ORD00008324,,,
ORD00008325,23-01-2023,Wrong item,21
ORD00008326,,,
ORD00008327,,,
ORD00008328,03-08-2023,Not as described,26
ORD00008329,13-11-2023,Defective,17
ORD00008330,21-06-2024,Changed mind,28
ORD00008331,,,
ORD00008332,,,
ORD00008333,23-02-2024,Not as described,21
ORD00008334,14-06-2023,Not as described,18
ORD00008335,,,
ORD00008336,,,
ORD00008337,,,
ORD00008338,,,
ORD00008339,25-07-2023,Changed mind,27
ORD00008340,31-01-2024,Wrong item,10
ORD00008341,,,
ORD00008342,12-12-2023,Wrong item,15
ORD00008343,20-03-2024,Changed mind,2
ORD00008344,,,
ORD00008345,,,
ORD00008346,,,
ORD00008347,,,
ORD00008348,10-01-2024,Defective,13
ORD00008349,,,
ORD00008350,,,
ORD00008351,01-09-2023,Defective,3
ORD00008352,,,
ORD00008353,,,
ORD00008354,,,
ORD00008355,,,
ORD00008356,18-04-2024,Changed mind,10
ORD00008357,28-02-2023,Not as described,26
ORD00008358,09-02-2024,Defective,26
ORD00008359,11-01-2024,Not as described,1
ORD00008360,25-07-2024,Not as described,3
ORD00008361,24-06-2024,Changed mind,21
ORD00008362,05-10-2024,Wrong item,11
ORD00008363,02-06-2023,Wrong item,1
ORD00008364,,,
ORD00008365,,,
ORD00008366,26-04-2024,Wrong item,25
ORD00008367,,,
ORD00008368,,,
ORD00008369,29-09-2024,Changed mind,29
ORD00008370,28-10-2024,Not as described,1
ORD00008371,18-05-2023,Not as described,21
ORD00008372,07-03-2024,Wrong item,15
ORD00008373,15-07-2023,Wrong item,30
ORD00008374,25-11-2024,Not as described,16
ORD00008375,25-05-2024,Wrong item,18
ORD00008376,01-07-2024,Not as described,21
ORD00008377,26-01-2024,Not as described,2
ORD00008378,08-07-2023,Wrong item,1
ORD00008379,04-09-2023,Wrong item,13
ORD00008380,08-02-2024,Wrong item,21
ORD00008381,,,
ORD00008382,,,
ORD00008383,26-07-2023,Changed mind,9
ORD00008384,14-12-2024,Changed mind,10
ORD00008385,,,
ORD00008386,,,
ORD00008387,15-12-2024,Wrong item,1
ORD00008388,11-10-2024,Wrong item,19
ORD00008389,07-09-2024,Not as described,18
ORD00008390,25-06-2024,Not as described,26
ORD00008391,15-06-2024,Wrong item,6
ORD00008392,26-02-2023,Defective,6
ORD00008393,09-02-2024,Defective,18
ORD00008394,,,
ORD00008395,06-09-2023,Wrong item,9
ORD00008396,,,
ORD00008397,28-04-2023,Wrong item,9
ORD00008398,29-05-2024,Defective,0
ORD00008399,18-02-2024,Changed mind,20
ORD00008400,,,
ORD00008401,01-03-2024,Wrong item,24
ORD00008402,,,
ORD00008403,27-03-2024,Defective,13
ORD00008404,24-03-2024,Defective,21
ORD00008405,,,
ORD00008406,07-10-2024,Defective,28
ORD00008407,21-11-2023,Changed mind,14
ORD00008408,27-08-2023,Not as described,23
ORD00008409,,,
ORD00008410,,,
ORD00008411,17-11-2023,Defective,11
ORD00008412,20-04-2024,Wrong item,1
ORD00008413,08-02-2023,Wrong item,25
ORD00008414,,,
ORD00008415,16-01-2025,Not as described,16
ORD00008416,18-10-2024,Wrong item,26
ORD00008417,,,
ORD00008418,13-04-2023,Wrong item,20
ORD00008419,15-11-2023,Wrong item,27
ORD00008420,14-04-2023,Wrong item,22
ORD00008421,22-07-2023,Not as described,23
ORD00008422,06-12-2023,Wrong item,19
ORD00008423,,,
ORD00008424,28-06-2024,Defective,14
ORD00008425,,,
ORD00008426,05-08-2024,Not as described,5
ORD00008427,26-03-2024,Defective,8
ORD00008428,,,
ORD00008429,30-08-2023,Changed mind,8
ORD00008430,09-03-2023,Wrong item,6
ORD00008431,,,
ORD00008432,26-06-2023,Defective,1
ORD00008433,28-04-2023,Changed mind,13
ORD00008434,,,
ORD00008435,,,
ORD00008436,20-04-2024,Defective,3
ORD00008437,29-03-2024,Not as described,13
ORD00008438,,,
ORD00008439,07-05-2024,Defective,30
ORD00008440,,,
ORD00008441,,,
ORD00008442,,,
ORD00008443,,,
ORD00008444,18-09-2024,Defective,14
ORD00008445,28-09-2023,Not as described,19
ORD00008446,13-08-2023,Changed mind,10
ORD00008447,,,
ORD00008448,10-01-2025,Defective,16
ORD00008449,10-02-2023,Changed mind,21
ORD00008450,31-03-2024,Changed mind,13
ORD00008451,29-09-2024,Changed mind,4
ORD00008452,,,
ORD00008453,11-01-2024,Defective,22
ORD00008454,16-08-2023,Not as described,22
ORD00008455,,,
ORD00008456,,,
ORD00008457,,,
ORD00008458,,,
ORD00008459,,,
ORD00008460,06-06-2023,Wrong item,0
ORD00008461,06-02-2024,Defective,7
ORD00008462,05-05-2024,Defective,1
ORD00008463,,,
ORD00008464,26-03-2024,Defective,28
ORD00008465,,,
ORD00008466,24-06-2024,Defective,18
ORD00008467,,,
ORD00008468,,,
ORD00008469,29-09-2024,Defective,13
ORD00008470,,,
ORD00008471,28-08-2023,Defective,24
ORD00008472,,,
ORD00008473,,,
ORD00008474,,,
ORD00008475,,,
ORD00008476,17-10-2024,Defective,25
ORD00008477,18-12-2023,Changed mind,17
ORD00008478,23-02-2024,Not as described,23
ORD00008479,08-04-2024,Defective,1
ORD00008480,,,
ORD00008481,,,
ORD00008482,,,
ORD00008483,,,
ORD00008484,,,
ORD00008485,,,
ORD00008486,,,
ORD00008487,26-10-2024,Not as described,14
ORD00008488,11-08-2023,Wrong item,30
ORD00008489,25-10-2023,Wrong item,2
ORD00008490,24-08-2023,Defective,14
ORD00008491,15-09-2024,Defective,5
ORD00008492,31-10-2024,Changed mind,21
ORD00008493,,,
ORD00008494,08-02-2024,Not as described,19
ORD00008495,,,
ORD00008496,,,
ORD00008497,,,
ORD00008498,01-12-2024,Changed mind,3
ORD00008499,19-07-2024,Wrong item,21
ORD00008500,15-05-2023,Wrong item,6
ORD00008501,15-09-2023,Not as described,3
ORD00008502,,,
ORD00008503,,,
ORD00008504,,,
ORD00008505,,,
ORD00008506,03-05-2024,Defective,27
ORD00008507,,,
ORD00008508,09-10-2023,Defective,3
ORD00008509,,,
ORD00008510,21-11-2023,Changed mind,6
ORD00008511,13-10-2023,Wrong item,29
ORD00008512,,,
ORD00008513,,,
ORD00008514,,,
ORD00008515,,,
ORD00008516,,,
ORD00008517,,,
ORD00008518,29-11-2024,Wrong item,13
ORD00008519,17-03-2023,Wrong item,14
ORD00008520,,,
ORD00008521,21-02-2024,Defective,28
ORD00008522,02-04-2024,Defective,20
ORD00008523,03-05-2024,Not as described,14
ORD00008524,12-01-2024,Defective,27
ORD00008525,,,
ORD00008526,,,
ORD00008527,,,
ORD00008528,07-04-2024,Wrong item,14
ORD00008529,30-04-2024,Wrong item,6
ORD00008530,,,
ORD00008531,12-12-2023,Changed mind,4
ORD00008532,,,
ORD00008533,,,
ORD00008534,,,
ORD00008535,04-01-2024,Changed mind,13
ORD00008536,,,
ORD00008537,,,
ORD00008538,17-03-2024,Defective,29
ORD00008539,05-10-2024,Changed mind,14
ORD00008540,,,
ORD00008541,20-08-2024,Changed mind,15
ORD00008542,,,
ORD00008543,04-02-2023,Wrong item,29
ORD00008544,31-08-2023,Changed mind,17
ORD00008545,,,
ORD00008546,21-01-2023,Wrong item,8
ORD00008547,,,
ORD00008548,25-09-2023,Not as described,1
ORD00008549,08-10-2024,Changed mind,13
ORD00008550,26-11-2023,Wrong item,6
ORD00008551,18-03-2024,Not as described,6
ORD00008552,,,
ORD00008553,,,
ORD00008554,,,
ORD00008555,,,
ORD00008556,,,
ORD00008557,,,
ORD00008558,24-08-2024,Defective,1
ORD00008559,,,
ORD00008560,14-05-2024,Not as described,29
ORD00008561,,,
ORD00008562,12-05-2023,Changed mind,27
ORD00008563,,,
ORD00008564,23-10-2024,Wrong item,5
ORD00008565,21-01-2024,Wrong item,6
ORD00008566,24-05-2024,Changed mind,12
ORD00008567,,,
ORD00008568,,,
ORD00008569,,,
ORD00008570,21-10-2023,Wrong item,20
ORD00008571,,,
ORD00008572,24-02-2023,Not as described,2
ORD00008573,03-03-2024,Not as described,15
ORD00008574,14-02-2024,Changed mind,14
ORD00008575,,,
ORD00008576,,,
ORD00008577,,,
ORD00008578,,,
ORD00008579,,,
ORD00008580,,,
ORD00008581,,,
ORD00008582,17-09-2024,Defective,20
ORD00008583,25-05-2023,Wrong item,23
ORD00008584,,,
ORD00008585,,,
ORD00008586,26-04-2024,Defective,11
ORD00008587,,,
ORD00008588,,,
ORD00008589,30-07-2023,Defective,11
ORD00008590,04-09-2023,Defective,17
ORD00008591,,,
ORD00008592,01-10-2024,Defective,28
ORD00008593,,,
ORD00008594,05-05-2023,Wrong item,6
ORD00008595,,,
ORD00008596,,,
ORD00008597,,,
ORD00008598,01-03-2023,Defective,22
ORD00008599,25-06-2023,Defective,14
ORD00008600,22-02-2023,Defective,10
ORD00008601,02-09-2024,Changed mind,16
ORD00008602,,,
ORD00008603,,,
ORD00008604,,,
ORD00008605,21-06-2024,Not as described,21
ORD00008606,07-04-2024,Changed mind,0
ORD00008607,02-11-2024,Wrong item,27
ORD00008608,12-12-2024,Changed mind,26
ORD00008609,20-10-2023,Not as described,25
ORD00008610,09-09-2024,Changed mind,22
ORD00008611,,,
ORD00008612,08-05-2023,Defective,25
ORD00008613,,,
ORD00008614,31-01-2024,Defective,8
ORD00008615,,,
ORD00008616,,,
ORD00008617,,,
ORD00008618,24-02-2024,Not as described,0
ORD00008619,14-05-2024,Not as described,10
ORD00008620,,,
ORD00008621,26-12-2023,Defective,4
ORD00008622,,,
ORD00008623,09-12-2023,Not as described,8
ORD00008624,11-08-2024,Wrong item,1
ORD00008625,23-01-2024,Not as described,1
ORD00008626,08-08-2023,Wrong item,0
ORD00008627,,,
ORD00008628,09-01-2025,Changed mind,12
ORD00008629,08-01-2024,Wrong item,2
ORD00008630,07-07-2024,Defective,9
ORD00008631,,,
ORD00008632,10-02-2023,Changed mind,13
ORD00008633,30-05-2024,Not as described,18
ORD00008634,,,
ORD00008635,15-11-2023,Wrong item,24
ORD00008636,,,
ORD00008637,,,
ORD00008638,,,
ORD00008639,,,
ORD00008640,16-12-2024,Not as described,22
ORD00008641,15-09-2023,Changed mind,15
ORD00008642,05-01-2025,Not as described,26
ORD00008643,,,
ORD00008644,,,
ORD00008645,19-05-2024,Changed mind,5
ORD00008646,18-12-2023,Not as described,24
ORD00008647,,,
ORD00008648,08-03-2023,Changed mind,6
ORD00008649,,,
ORD00008650,08-05-2024,Wrong item,19
ORD00008651,05-11-2023,Not as described,25
ORD00008652,29-09-2023,Wrong item,16
ORD00008653,22-12-2024,Wrong item,0
ORD00008654,,,
ORD00008655,,,
ORD00008656,,,
ORD00008657,09-10-2023,Wrong item,17
ORD00008658,,,
ORD00008659,,,
ORD00008660,08-11-2024,Not as described,26
ORD00008661,,,
ORD00008662,,,
ORD00008663,23-04-2023,Defective,23
ORD00008664,06-01-2024,Wrong item,11
ORD00008665,,,
ORD00008666,20-09-2024,Wrong item,9
ORD00008667,,,
ORD00008668,,,
ORD00008669,28-11-2023,Changed mind,13
ORD00008670,,,
ORD00008671,,,
ORD00008672,21-11-2023,Defective,17
ORD00008673,21-09-2024,Wrong item,26
ORD00008674,,,
ORD00008675,02-01-2025,Defective,26
ORD00008676,,,
ORD00008677,03-05-2023,Defective,0
ORD00008678,10-01-2024,Changed mind,22
ORD00008679,04-06-2023,Wrong item,2
ORD00008680,06-07-2023,Changed mind,15
ORD00008681,26-03-2024,Wrong item,8
ORD00008682,15-07-2024,Defective,14
ORD00008683,,,
ORD00008684,,,
ORD00008685,12-06-2023,Not as described,11
ORD00008686,,,
ORD00008687,,,
ORD00008688,,,
ORD00008689,11-10-2023,Wrong item,1
ORD00008690,05-08-2024,Wrong item,20
ORD00008691,,,
ORD00008692,,,
ORD00008693,,,
ORD00008694,29-09-2023,Defective,17
ORD00008695,26-11-2024,Not as described,29
ORD00008696,16-08-2023,Not as described,11
ORD00008697,,,
ORD00008698,03-07-2023,Changed mind,20
ORD00008699,,,
ORD00008700,26-06-2023,Defective,7
ORD00008701,,,
ORD00008702,,,
ORD00008703,,,
ORD00008704,,,
ORD00008705,,,
ORD00008706,21-01-2023,Defective,4
ORD00008707,,,
ORD00008708,,,
ORD00008709,,,
ORD00008710,30-06-2023,Wrong item,8
ORD00008711,23-11-2023,Not as described,6
ORD00008712,,,
ORD00008713,,,
ORD00008714,20-07-2023,Changed mind,18
ORD00008715,21-08-2024,Changed mind,10
ORD00008716,,,
ORD00008717,02-05-2024,Defective,1
ORD00008718,,,
ORD00008719,21-06-2024,Defective,29
ORD00008720,17-05-2023,Changed mind,23
ORD00008721,19-01-2023,Not as described,13
ORD00008722,,,
ORD00008723,12-08-2024,Not as described,8
ORD00008724,,,
ORD00008725,,,
ORD00008726,,,
ORD00008727,,,
ORD00008728,20-10-2023,Wrong item,24
ORD00008729,,,
ORD00008730,15-08-2023,Wrong item,18
ORD00008731,,,
ORD00008732,,,
ORD00008733,06-08-2023,Changed mind,16
ORD00008734,,,
ORD00008735,,,
ORD00008736,,,
ORD00008737,,,
ORD00008738,15-06-2024,Wrong item,13
ORD00008739,,,
ORD00008740,21-04-2024,Changed mind,13
ORD00008741,,,
ORD00008742,,,
ORD00008743,27-05-2023,Defective,28
ORD00008744,12-07-2023,Wrong item,13
ORD00008745,,,
ORD00008746,,,
ORD00008747,,,
ORD00008748,,,
ORD00008749,,,
ORD00008750,15-06-2023,Changed mind,14
ORD00008751,,,
ORD00008752,,,
ORD00008753,,,
ORD00008754,26-02-2023,Defective,7
ORD00008755,07-11-2023,Defective,15
ORD00008756,,,
ORD00008757,11-03-2023,Not as described,8
ORD00008758,26-12-2024,Not as described,25
ORD00008759,,,
ORD00008760,,,
ORD00008761,17-11-2024,Not as described,30
ORD00008762,,,
ORD00008763,,,
ORD00008764,,,
ORD00008765,,,
ORD00008766,06-11-2024,Wrong item,7
ORD00008767,22-07-2024,Defective,16
ORD00008768,,,
ORD00008769,13-04-2023,Not as described,3
ORD00008770,,,
ORD00008771,,,
ORD00008772,04-09-2023,Wrong item,17
ORD00008773,,,
ORD00008774,23-06-2023,Not as described,28
ORD00008775,27-12-2024,Not as described,12
ORD00008776,11-05-2024,Not as described,18
ORD00008777,,,
ORD00008778,,,
ORD00008779,,,
ORD00008780,,,
ORD00008781,,,
ORD00008782,,,
ORD00008783,18-11-2024,Defective,30
ORD00008784,19-01-2024,Not as described,6
ORD00008785,,,
ORD00008786,,,
ORD00008787,20-04-2024,Wrong item,13
ORD00008788,05-09-2024,Not as described,5
ORD00008789,18-10-2023,Not as described,23
ORD00008790,14-01-2024,Defective,28
ORD00008791,,,
ORD00008792,02-01-2024,Changed mind,19
ORD00008793,13-03-2024,Not as described,1
ORD00008794,,,
ORD00008795,,,
ORD00008796,,,
ORD00008797,,,
ORD00008798,01-06-2024,Defective,28
ORD00008799,16-01-2024,Wrong item,23
ORD00008800,01-09-2023,Not as described,27
ORD00008801,21-02-2024,Wrong item,9
ORD00008802,06-04-2024,Wrong item,19
ORD00008803,11-04-2024,Wrong item,28
ORD00008804,,,
ORD00008805,,,
ORD00008806,,,
ORD00008807,,,
ORD00008808,,,
ORD00008809,10-06-2024,Wrong item,27
ORD00008810,01-04-2024,Wrong item,2
ORD00008811,10-04-2024,Changed mind,20
ORD00008812,,,
ORD00008813,24-06-2024,Wrong item,12
ORD00008814,22-01-2025,Wrong item,22
ORD00008815,19-09-2023,Defective,10
ORD00008816,,,
ORD00008817,17-07-2024,Not as described,23
ORD00008818,19-02-2023,Changed mind,16
ORD00008819,,,
ORD00008820,,,
ORD00008821,29-12-2024,Changed mind,4
ORD00008822,,,
ORD00008823,,,
ORD00008824,,,
ORD00008825,,,
ORD00008826,,,
ORD00008827,,,
ORD00008828,18-02-2024,Defective,27
ORD00008829,02-06-2023,Not as described,27
ORD00008830,,,
ORD00008831,20-08-2023,Wrong item,22
ORD00008832,25-12-2024,Changed mind,3
ORD00008833,,,
ORD00008834,,,
ORD00008835,,,
ORD00008836,11-04-2024,Defective,14
ORD00008837,,,
ORD00008838,,,
ORD00008839,11-09-2023,Wrong item,13
ORD00008840,,,
ORD00008841,,,
ORD00008842,31-03-2024,Not as described,5
ORD00008843,,,
ORD00008844,06-03-2024,Defective,25
ORD00008845,08-08-2023,Changed mind,3
ORD00008846,20-07-2023,Changed mind,0
ORD00008847,01-02-2023,Wrong item,9
ORD00008848,14-10-2024,Changed mind,7
ORD00008849,21-10-2024,Changed mind,28
ORD00008850,,,
ORD00008851,13-03-2024,Changed mind,21
ORD00008852,,,
ORD00008853,,,
ORD00008854,,,
ORD00008855,12-03-2023,Defective,10
ORD00008856,03-06-2024,Wrong item,5
ORD00008857,08-10-2024,Defective,22
ORD00008858,21-12-2024,Not as described,8
ORD00008859,,,
ORD00008860,,,
ORD00008861,,,
ORD00008862,09-03-2024,Wrong item,14
ORD00008863,,,
ORD00008864,,,
ORD00008865,,,
ORD00008866,06-11-2023,Changed mind,6
ORD00008867,13-06-2023,Not as described,28
ORD00008868,,,
ORD00008869,22-01-2024,Not as described,23
ORD00008870,18-08-2024,Changed mind,7
ORD00008871,,,
ORD00008872,,,
ORD00008873,08-12-2024,Changed mind,16
ORD00008874,25-03-2024,Defective,8
ORD00008875,,,
ORD00008876,,,
ORD00008877,,,
ORD00008878,28-04-2023,Wrong item,29
ORD00008879,,,
ORD00008880,26-02-2023,Defective,0
ORD00008881,11-06-2023,Wrong item,28
ORD00008882,,,
ORD00008883,,,
ORD00008884,,,
ORD00008885,,,
ORD00008886,,,
ORD00008887,,,
ORD00008888,26-11-2024,Defective,4
ORD00008889,16-06-2023,Defective,4
ORD00008890,,,
ORD00008891,,,
ORD00008892,03-05-2024,Defective,13
ORD00008893,22-11-2024,Defective,16
ORD00008894,09-07-2023,Defective,9
ORD00008895,24-08-2024,Wrong item,12
ORD00008896,28-12-2023,Changed mind,8
ORD00008897,,,
ORD00008898,,,
ORD00008899,,,
ORD00008900,25-09-2023,Not as described,16
ORD00008901,11-04-2024,Not as described,3
ORD00008902,,,
ORD00008903,,,
ORD00008904,,,
ORD00008905,,,
ORD00008906,,,
ORD00008907,,,
ORD00008908,,,
ORD00008909,,,
ORD00008910,,,
ORD00008911,09-08-2024,Wrong item,25
ORD00008912,06-07-2023,Not as described,18
ORD00008913,05-07-2024,Changed mind,16
ORD00008914,25-05-2023,Changed mind,7
ORD00008915,01-07-2024,Defective,2
ORD00008916,,,
ORD00008917,,,
ORD00008918,,,
ORD00008919,27-12-2024,Defective,10
ORD00008920,19-03-2024,Defective,4
ORD00008921,25-05-2023,Not as described,23
ORD00008922,30-07-2023,Wrong item,9
ORD00008923,,,
ORD00008924,,,
ORD00008925,,,
ORD00008926,05-09-2024,Wrong item,25
ORD00008927,27-06-2023,Not as described,27
ORD00008928,,,
ORD00008929,,,
ORD00008930,09-05-2023,Wrong item,15
ORD00008931,,,
ORD00008932,10-02-2023,Changed mind,25
ORD00008933,,,
ORD00008934,15-04-2024,Defective,14
ORD00008935,21-06-2024,Not as described,18
ORD00008936,18-11-2024,Defective,23
ORD00008937,,,
ORD00008938,26-03-2024,Wrong item,15
ORD00008939,05-10-2023,Not as described,17
ORD00008940,,,
ORD00008941,,,
ORD00008942,03-04-2023,Defective,7
ORD00008943,11-04-2023,Defective,6
ORD00008944,,,
ORD00008945,03-09-2024,Wrong item,14
ORD00008946,16-04-2023,Changed mind,8
ORD00008947,30-08-2024,Changed mind,7
ORD00008948,30-08-2023,Wrong item,3
ORD00008949,13-02-2024,Defective,17
ORD00008950,21-04-2024,Changed mind,24
ORD00008951,,,
ORD00008952,26-05-2024,Changed mind,14
ORD00008953,,,
ORD00008954,23-04-2023,Wrong item,21
ORD00008955,09-03-2023,Defective,5
ORD00008956,,,
ORD00008957,,,
ORD00008958,,,
ORD00008959,16-10-2023,Defective,28
ORD00008960,,,
ORD00008961,,,
ORD00008962,01-04-2024,Defective,9
ORD00008963,18-09-2023,Not as described,12
ORD00008964,25-10-2023,Defective,11
ORD00008965,17-12-2023,Wrong item,8
ORD00008966,,,
ORD00008967,12-05-2023,Defective,2
ORD00008968,,,
ORD00008969,30-09-2023,Defective,7
ORD00008970,26-10-2024,Defective,20
ORD00008971,21-05-2024,Changed mind,10
ORD00008972,16-12-2024,Defective,17
ORD00008973,09-07-2024,Defective,21
ORD00008974,,,
ORD00008975,18-02-2024,Changed mind,24
ORD00008976,,,
ORD00008977,,,
ORD00008978,,,
ORD00008979,,,
ORD00008980,08-11-2024,Defective,23
ORD00008981,,,
ORD00008982,,,
ORD00008983,29-10-2023,Wrong item,16
ORD00008984,,,
ORD00008985,,,
ORD00008986,20-07-2023,Wrong item,16
ORD00008987,,,
